"movie_title","genres","language","content_rating","title_year","imdb_score"
"Detroit Rock City ","Comedy|Music","English","R",1999,6.8
"Highlander ","Action|Adventure|Fantasy","English","R",1986,7.2
"Things We Lost in the Fire ","Drama","English","R",2007,7.2
"Steel ","Action|Crime|Sci-Fi","English","PG-13",1997,2.8
"The Immigrant ","Drama|Romance","English","R",2013,6.6
"The White Countess ","Drama|History|Romance|War","English","PG-13",2005,6.7
"Trance ","Crime|Drama|Mystery|Thriller","English","R",2013,7
"Soul Plane ","Comedy","English","R",2004,4.4
"Welcome to the Sticks ","Comedy|Romance","French","",2008,7.1
"Good ","Drama|Romance|War","English","R",2008,6.2
"Enter the Void ","Drama|Fantasy","English","Not Rated",2009,7.3
"Vamps ","Comedy|Horror|Romance","English","PG-13",2012,5.1
"Hachi: A Dog's Tale ","Drama|Family","English","G",2009,8.1
"Zulu ","Crime|Drama|Thriller","English","R",2013,6.7
"The Homesman ","Drama|Western","English","R",2014,6.6
"Juwanna Mann ","Comedy|Drama|Romance|Sport","English","PG-13",2002,4.5
"Lilyhammer             ","Comedy|Crime|Drama","English","TV-MA",NA,8.1
"Ararat ","Drama|War","English","R",2002,6.6
"Madison ","Drama|Sport","English","PG",2001,6.5
"Slow Burn ","Drama|Mystery|Thriller","English","R",2005,5.9
"Wasabi ","Action|Comedy|Crime|Drama|Thriller","French","R",2001,6.6
"Slither ","Comedy|Horror|Sci-Fi","English","R",2006,6.5
"Beverly Hills Cop ","Action|Comedy|Crime","English","R",1984,7.3
"Home Alone ","Comedy|Family","English","PG",1990,7.5
"3 Men and a Baby ","Comedy|Drama|Family","English","PG",1987,5.9
"Tootsie ","Comedy|Drama|Romance","English","PG",1982,7.4
"Top Gun ","Action|Drama|Romance","English","PG",1986,6.9
"Crouching Tiger, Hidden Dragon ","Action|Drama|Romance","Mandarin","PG-13",2000,7.9
"American Beauty ","Drama","English","R",1999,8.4
"The King's Speech ","Biography|Drama|History|Romance","English","R",2010,8
"Twins ","Comedy|Crime","English","PG",1988,6
"Scream: The TV Series             ","Crime|Drama|Horror|Mystery|Thriller","English","TV-14",NA,7.3
"The Yellow Handkerchief ","Drama|Romance","English","PG-13",2008,6.8
"The Color Purple ","Drama","English","PG-13",1985,7.8
"Tidal Wave ","Action|Comedy|Drama|Thriller","Korean","R",2009,5.7
"Ben-Hur ","Adventure|Drama|History","English","PG-13",2016,6.1
"The Imitation Game ","Biography|Drama|Thriller|War","English","PG-13",2014,8.1
"Private Benjamin ","Comedy|War","English","R",1980,6.1
"Coal Miner's Daughter ","Biography|Drama|Music|Musical","English","PG",1980,7.5
"Diary of a Wimpy Kid ","Comedy|Family","English","PG",2010,6.2
"Mama ","Fantasy|Horror","English","PG-13",2013,6.2
"Halloween ","Horror|Thriller","English","R",1978,7.9
"National Lampoon's Vacation ","Adventure|Comedy","English","R",1983,7.4
"Bad Grandpa ","Comedy","English","R",2013,6.6
"The Queen ","Biography|Drama","English","PG-13",2006,7.3
"Beetlejuice ","Comedy|Fantasy","English","PG",1988,7.5
"Why Did I Get Married? ","Comedy|Drama","English","PG-13",2007,5.6
"Little Women ","Drama|Family|Romance","English","PG",1994,7.3
"The Woman in Black ","Drama|Fantasy|Horror|Thriller","English","PG-13",2012,6.4
"When a Stranger Calls ","Horror|Thriller","English","PG-13",2006,5
"Big Fat Liar ","Adventure|Comedy|Family","English","PG",2002,5.4
"The Deer Hunter ","Drama|War","English","R",1978,8.2
"Wag the Dog ","Comedy|Drama","English","R",1997,7.1
"The Lizzie McGuire Movie ","Adventure|Comedy|Family|Music|Romance","English","PG",2003,5.3
"Snitch ","Action|Drama|Thriller","English","PG-13",2013,6.5
"Krampus ","Comedy|Fantasy|Horror","English","PG-13",2015,6.2
"The Faculty ","Horror|Mystery|Sci-Fi","English","R",1998,6.4
"What's Love Got to Do with It ","Biography|Drama|Music","English","R",1993,7.2
"Cop Land ","Crime|Drama|Thriller","English","R",1997,6.9
"Not Another Teen Movie ","Comedy","English","R",2001,5.7
"End of Watch ","Crime|Drama|Thriller","English","R",2012,7.7
"Aloha ","Comedy|Drama|Romance","English","PG-13",2015,5.4
"The Skulls ","Action|Crime|Drama|Thriller","English","PG-13",2000,5.6
"The Theory of Everything ","Biography|Drama|Romance","English","PG-13",2014,7.7
"Malibu's Most Wanted ","Comedy|Crime","English","PG-13",2003,5.1
"Where the Heart Is ","Comedy|Drama|Romance","English","PG-13",2000,6.8
"Lawrence of Arabia ","Adventure|Biography|Drama|History|War","English","PG",1962,8.4
"Halloween II ","Horror","English","R",2009,4.9
"Wild ","Adventure|Biography|Drama","English","R",2014,7.1
"The Last House on the Left ","Crime|Horror|Thriller","English","R",2009,6.6
"The Wedding Date ","Comedy|Romance","English","PG-13",2005,6.1
"Halloween: Resurrection ","Comedy|Horror|Thriller","English","R",2002,4.1
"Clash of the Titans ","Action|Adventure|Fantasy","English","PG-13",2010,5.8
"The Princess Bride ","Adventure|Family|Fantasy|Romance","English","PG",1987,8.1
"The Great Debaters ","Biography|Drama","English","PG-13",2007,7.6
"Drive ","Crime|Drama","English","R",2011,7.8
"Confessions of a Teenage Drama Queen ","Comedy|Family|Music|Romance","English","PG",2004,4.6
"The Object of My Affection ","Comedy|Drama|Romance","English","R",1998,6
"28 Weeks Later ","Drama|Horror|Sci-Fi","English","R",2007,7
"When the Game Stands Tall ","Drama|Family|Sport","English","PG",2014,6.7
"Because of Winn-Dixie ","Comedy|Drama|Family","English","PG",2005,6.4
"Love & Basketball ","Drama|Romance|Sport","English","PG-13",2000,7.2
"Grosse Pointe Blank ","Action|Comedy|Crime|Romance|Thriller","English","R",1997,7.4
"All About Steve ","Comedy|Romance","English","PG-13",2009,4.8
"Book of Shadows: Blair Witch 2 ","Adventure|Fantasy|Horror|Mystery|Thriller","English","R",2000,4
"The Craft ","Drama|Fantasy|Horror|Thriller","English","R",1996,6.2
"Match Point ","Drama|Romance|Thriller","English","R",2005,7.7
"Ramona and Beezus ","Adventure|Comedy|Family|Fantasy","English","G",2010,6.7
"The Remains of the Day ","Drama|Romance","English","PG",1993,7.9
"Boogie Nights ","Drama","English","R",1997,7.9
"Nowhere to Run ","Action|Crime|Drama|Romance|Thriller","English","R",1993,5.5
"Flicka ","Adventure|Drama|Family","English","PG",2006,6.2
"The Hills Have Eyes II ","Horror","English","R",2007,5.1
"Urban Legends: Final Cut ","Horror|Mystery|Thriller","English","R",2000,4.1
"Tuck Everlasting ","Drama|Family|Fantasy|Romance","English","PG",2002,6.7
"The Marine ","Action|Drama|Thriller","English","PG-13",2006,4.7
"Keanu ","Action|Comedy","English","R",2016,6.4
"Country Strong ","Drama|Music","English","PG-13",2010,6.3
"Disturbing Behavior ","Horror|Mystery|Sci-Fi|Thriller","English","R",1998,5.5
"The Place Beyond the Pines ","Crime|Drama|Thriller","English","R",2012,7.3
"The November Man ","Action|Crime|Thriller","English","R",2014,6.3
"Eye of the Beholder ","Drama|Mystery|Thriller","English","R",1999,4.9
"The Hurt Locker ","Drama|History|Thriller|War","English","R",2008,7.6
"Firestarter ","Action|Horror|Sci-Fi|Thriller","English","R",1984,6
"Killing Them Softly ","Crime|Thriller","English","R",2012,6.2
"A Most Wanted Man ","Crime|Drama|Thriller","English","R",2014,6.8
"Freddy Got Fingered ","Comedy","English","R",2001,4.5
"The Pirates Who Don't Do Anything: A VeggieTales Movie ","Adventure|Animation|Comedy|Family","English","G",2008,5.7
"U2 3D ","Documentary|Music","English","G",2007,8.4
"Highlander: Endgame ","Action|Adventure|Fantasy|Sci-Fi","English","R",2000,4.6
"Idlewild ","Crime|Drama|Musical|Romance","English","R",2006,6.2
"One Day ","Drama|Romance","English","PG-13",2011,7
"Whip It ","Drama|Sport","English","PG-13",2009,6.9
"Knockaround Guys ","Crime|Drama|Thriller","English","R",2001,6.1
"Confidence ","Crime|Thriller","English","R",2003,6.7
"The Muse ","Comedy","English","PG-13",1999,5.6
"De-Lovely ","Biography|Drama|Music|Musical","English","PG-13",2004,6.6
"New York Stories ","Comedy|Drama|Romance","English","PG",1989,6.4
"Barney's Great Adventure ","Adventure|Family","English","G",1998,2.8
"The Man with the Iron Fists ","Action","English","R",2012,5.4
"Home Fries ","Comedy|Drama|Romance","English","PG-13",1998,5
"Here on Earth ","Drama|Romance","English","PG-13",2000,5.1
"Brazil ","Drama|Sci-Fi","English","R",1985,8
"Raise Your Voice ","Family|Music|Romance","English","PG",2004,5.9
"The Dead Zone             ","Drama|Fantasy|Mystery|Sci-Fi","English","TV-14",NA,7.5
"The Big Lebowski ","Comedy|Crime","English","R",1998,8.2
"Black Snake Moan ","Drama|Music","English","R",2006,7
"Dark Blue ","Crime|Drama|Romance|Thriller","English","R",2002,6.6
"A Mighty Heart ","Biography|Drama|History|Thriller|War","English","R",2007,6.7
"Whatever It Takes ","Comedy|Drama|Romance","English","PG-13",2000,5.5
"Boat Trip ","Comedy","English","R",2002,4.9
"The Importance of Being Earnest ","Comedy|Drama|Romance","English","PG",2002,6.9
"The Love Letter ","Fantasy|Romance","English","Unrated",1998,7.4
"Hoot ","Adventure|Comedy|Family","English","PG",2006,5.6
"In Bruges ","Comedy|Crime|Drama","English","R",2008,8
"Peeples ","Comedy|Romance","English","PG-13",2013,5.3
"The Rocker ","Comedy|Music","English","PG-13",2008,6.2
"Post Grad ","Comedy|Romance","English","PG-13",2009,5.3
"Promised Land ","Drama","English","R",2012,6.6
"Whatever Works ","Comedy|Romance","English","PG-13",2009,7.2
"The In Crowd ","Drama|Mystery|Thriller","English","PG-13",2000,4.6
"Three Burials ","Adventure|Crime|Drama|Mystery|Western","English","R",2005,7.5
"Jakob the Liar ","Drama|War","English","PG-13",1999,6.5
"Kiss Kiss Bang Bang ","Comedy|Crime|Mystery","English","R",2005,7.6
"Idle Hands ","Comedy|Fantasy|Horror|Thriller","English","R",1999,6.2
"Mulholland Drive ","Drama|Mystery|Thriller","English","R",2001,8
"Blood and Chocolate ","Drama|Fantasy|Horror|Romance","English","PG-13",2007,5.5
"You Will Meet a Tall Dark Stranger ","Comedy|Drama|Romance","English","R",2010,6.3
"Never Let Me Go ","Drama|Romance|Sci-Fi","English","R",2010,7.2
"The Company             ","Drama|History|Thriller","English","",NA,7.9
"Transsiberian ","Crime|Drama|Mystery|Thriller","English","R",2008,6.7
"The Clan of the Cave Bear ","Adventure|Drama|Fantasy","English","R",1986,5.3
"Crazy in Alabama ","Comedy|Crime|Drama","English","PG-13",1999,6.3
"Funny Games ","Crime|Drama|Horror|Thriller","English","R",2007,6.5
"Listening ","Drama|Sci-Fi|Thriller","English","",2014,5.6
"Felicia's Journey ","Drama|Thriller","English","PG-13",1999,7
"Metropolis ","Drama|Sci-Fi","German","Not Rated",1927,8.3
"District B13 ","Action|Crime|Thriller","French","R",2004,7.2
"Things to Do in Denver When You're Dead ","Crime|Drama","English","R",1995,6.8
"The Assassin ","Action|Drama","Mandarin","Not Rated",2015,6.4
"Buffalo Soldiers ","Comedy|Crime|Drama|Thriller|War","English","R",2001,6.9
"The Return ","Drama|Mystery|Thriller","Russian","Unrated",2003,8
"Ong-bak 2 ","Action","Thai","R",2008,6.2
"Centurion ","Action|Adventure|Drama|History|Thriller|War","English","R",2010,6.4
"Silent Trigger ","Action|Drama|Thriller","English","R",1996,5.6
"The Midnight Meat Train ","Fantasy|Horror|Mystery","English","R",2008,6.1
"Winnie Mandela ","Biography|Drama|History","English","R",2011,6
"The Son of No One ","Crime|Drama|Thriller","English","R",2011,5.1
"All the Queen's Men ","Action|Comedy|Drama|War","English","PG-13",2001,4.5
"The Good Night ","Comedy|Drama|Fantasy|Music|Romance","English","R",2007,5.9
"Bathory: Countess of Blood ","Biography|Drama|Fantasy|History","English","R",2008,6
"Khumba ","Adventure|Animation|Family","English","Not Rated",2013,5.8
"Automata ","Action|Sci-Fi|Thriller","English","R",2014,6.1
"Dungeons & Dragons: Wrath of the Dragon God ","Action|Adventure|Fantasy","English","Not Rated",2005,4.9
"Chiamatemi Francesco - Il Papa della gente ","Biography","Spanish","",2015,5.7
"Shinjuku Incident ","Action|Crime|Drama|Thriller","Mandarin","R",2009,7.1
"Pandaemonium ","Biography|Drama","English","PG-13",2000,6.6
"Groundhog Day ","Comedy|Fantasy|Romance","English","PG",1993,8.1
"Magic Mike XXL ","Comedy|Drama|Music","English","R",2015,5.7
"Romeo + Juliet ","Drama|Romance","English","PG-13",1996,6.8
"Sarah's Key ","Drama|War","French","PG-13",2010,7.5
"Freedom ","Drama|Family|Music","English","R",2014,6.2
"Unforgiven ","Drama|Western","English","R",1992,8.3
"Manderlay ","Drama","English","Not Rated",2005,7.4
"Slumdog Millionaire ","Drama|Romance","English","R",2008,8
"Fatal Attraction ","Drama|Romance|Thriller","English","R",1987,6.9
"Pretty Woman ","Comedy|Romance","English","R",1990,6.9
"Towering Inferno             ","Comedy","English","",NA,9.5
"Crocodile Dundee II ","Action|Adventure|Comedy","English","PG",1988,5.5
"Broken Horses ","Action|Crime|Drama|Mystery|Thriller","English","R",2015,5.7
"Born on the Fourth of July ","Biography|Drama|War","English","R",1989,7.2
"Cool Runnings ","Adventure|Comedy|Family|Sport","English","PG",1993,6.9
"My Bloody Valentine ","Horror|Thriller","English","R",2009,5.5
"The Possession ","Horror|Thriller","English","PG-13",2012,5.9
"First Blood ","Action|Adventure|Drama","English","R",1982,7.7
"Stomp the Yard ","Drama|Music|Romance","English","PG-13",2007,5.2
"The Spy Who Loved Me ","Action|Adventure|Sci-Fi|Thriller","English","PG",1977,7.1
"Ghost Hunters             ","Documentary","English","",NA,6.6
"Urban Legend ","Horror|Mystery|Thriller","English","R",1998,5.5
"Dangerous Liaisons ","Drama|Romance","English","R",1988,7.7
"Good Deeds ","Comedy|Drama|Romance","English","PG-13",2012,5.4
"White Fang ","Adventure|Drama","English","PG",1991,6.7
"Superstar ","Comedy|Romance","English","PG-13",1999,5
"The Iron Lady ","Biography|Drama|History","English","PG-13",2011,6.4
"Jonah: A VeggieTales Movie ","Adventure|Animation|Comedy|Drama|Family|Musical","English","G",2002,6.6
"Poetic Justice ","Drama|Romance","English","R",1993,5.9
"All About the Benjamins ","Action|Comedy|Crime|Thriller","English","R",2002,5.7
"Vampire in Brooklyn ","Comedy|Fantasy|Horror|Romance","English","R",1995,4.5
"Exorcist II: The Heretic ","Horror","English","R",1977,3.7
"An American Haunting ","Horror|Mystery|Thriller","English","PG-13",2005,5
"My Boss's Daughter ","Comedy|Romance","English","PG-13",2003,4.6
"A Perfect Getaway ","Adventure|Mystery|Thriller","English","R",2009,6.5
"Our Family Wedding ","Comedy|Romance","English","PG-13",2010,4.9
"Dead Man on Campus ","Comedy","English","R",1998,6
"Tea with Mussolini ","Comedy|Drama|War","English","PG",1999,6.9
"Thinner ","Fantasy|Horror","English","R",1996,5.7
"New York, New York ","Drama|Music|Musical|Romance","English","PG",1977,6.7
"Crooklyn ","Comedy|Drama","English","PG-13",1994,6.9
"I Think I Love My Wife ","Comedy|Drama|Romance","English","R",2007,5.5
"Jason X ","Action|Horror|Sci-Fi|Thriller","English","R",2001,4.4
"Big Fat Liar ","Adventure|Comedy|Family","English","PG",2002,5.4
"Bobby ","Drama|History","English","R",2006,7
"Head Over Heels ","Comedy|Mystery|Romance","English","PG-13",2001,5.4
"Fun Size ","Adventure|Comedy","English","PG-13",2012,5.4
"The Diving Bell and the Butterfly ","Biography|Drama","French","PG-13",2007,8
"Little Children ","Drama|Romance","English","R",2006,7.6
"Gossip ","Drama|Mystery|Thriller","English","R",2000,5.9
"A Walk on the Moon ","Drama","English","R",1999,6.6
"Catch a Fire ","Biography|Drama|History","English","PG-13",2006,6.7
"Soul Survivors ","Drama|Horror|Mystery|Thriller","English","PG-13",2001,3.9
"Jefferson in Paris ","Biography|Drama|History|Romance","English","PG-13",1995,5.7
"Easy Virtue ","Comedy|Romance","English","PG-13",2008,6.7
"Caravans ","Action|Adventure|History","English","PG",1978,6.5
"Mr. Turner ","Biography|Drama|History","English","R",2014,6.8
"Wild Grass ","Drama|Romance","French","PG",2009,6.3
"Amen. ","Biography|Crime|Drama|War","English","Unrated",2002,7.3
"Reign of Assassins ","Action","Mandarin","R",2010,6.9
"The Lucky Ones ","Comedy|Drama|War","English","R",2008,7
"Margaret ","Drama","English","R",2011,6.5
"Stan Helsing ","Comedy|Horror","English","R",2009,3.6
"Flipped ","Comedy|Drama|Romance","English","PG",2010,7.7
"Brokeback Mountain ","Drama|Romance","English","R",2005,7.7
"Teenage Mutant Ninja Turtles ","Action|Adventure|Comedy|Sci-Fi","English","PG-13",2014,5.9
"Clueless ","Comedy|Romance","English","PG-13",1995,6.8
"Far from Heaven ","Drama|Romance","English","PG-13",2002,7.4
"Hot Tub Time Machine 2 ","Comedy|Sci-Fi","English","R",2015,5.1
"Dekalog             ","Drama","Polish","TV-MA",NA,9.1
"Quills ","Biography|Drama","English","R",2000,7.4
"Seven Psychopaths ","Comedy|Crime","English","R",2012,7.2
"The Caveman's Valentine ","Crime|Drama|Music|Mystery|Thriller","English","R",2001,6
"The Border             ","Action|Crime|Drama|Thriller","Polish","",NA,7.4
"Downfall ","Biography|Drama|History|War","German","R",2004,8.3
"The Sea Inside ","Biography|Drama|Romance","Spanish","PG-13",2004,8.1
"Under the Skin ","Drama|Horror|Sci-Fi|Thriller","English","R",2013,6.3
"Good Morning, Vietnam ","Biography|Comedy|Drama|War","English","R",1987,7.3
"The Last Godfather ","Comedy","English","PG-13",2010,3.6
"Justin Bieber: Never Say Never ","Documentary|Music","English","G",2011,1.6
"Black Swan ","Drama|Thriller","English","R",2010,8
"RoboCop ","Action|Crime|Sci-Fi|Thriller","English","PG-13",2014,6.2
"The Godfather: Part II ","Crime|Drama","English","R",1974,9
